"sid","link_name","borough","polyline","link_length_ft","aggregation_period_sec","n_samples","median_calculation_timestamp","median_tt_sec","median_speed_fps"
"166169","Jackie Robinson Pkwy - Northbound- Metropolitan Ave to Queens Blvd","Queens","a~mwF~cuaMi@gA{BsHqByIy@aBoByCcBkCoHsPsDyIOo@w@uEy@}D","4068.21","900","164","3/15/2026 12:40:12","147","27.67"
"167166","Jackie Robinson Pkwy - Northbound - Forest Pk Dr to Metropolitan Ave","Queens","gwkwFhyzaMoC_GgBkAoFeAyCo@aC_B{AwBu@}BcAwE[_GDqGx@eJLyD_@oEsD{LeAwIm@cDcAwB_BuCsBaC}CsBcDqCmBcEi@gDK{BKgOOuF]}FoAyEyAuD","9904.74","900","165","3/15/2026 12:40:12","155","63.9"
"170095","Woodhaven Blvd - Southbound - Dry Harbor Rd to Furmanville Ave","Queens","qsqwFj}zaMvSgI|QiPjFuE","3160.37","900","92","3/15/2026 12:40:12","233.5","13.53"
"175184","College Pnt Blvd - Northbound - Horace Harding Expwy to Booth Memorial Ave","Queens","wxtwFfhtaMwC_FqBwA_IoDaA{@uCcF","1852.28","900","49","3/15/2026 12:40:12","129","14.36"
"176177","College Pnt Blvd - Northbound - Sanford Ave to Roosevelt Ave","Queens","}{vwFhosaMcTbF","1272.67","900","12","3/15/2026 12:40:12","158","8.05"
"177157","Roosevelt Ave - Eastbound - College Pnt Blvd to Main St","Queens","_qwwFjvsaMi@oAsFkU","1219.27","900","20","3/15/2026 12:40:12","193","6.32"
"177178","College Pnt Blvd - Northbound - Roosevelt Ave to 35th Ave","Queens","urwwFzvsaMwShEeGv@sBxA","1972.47","900","26","3/15/2026 12:40:12","92","21.44"
"179162","Main St - Southbound - Peck Ave to Horace Harding Expwy","Queens","qzuwFvbraMhPfAvWoC","2473.72","900","21","3/15/2026 12:40:12","223","11.09"
"180155","Seagirt Blvd - Eastbound - Beach 32nd St to Beach 9th St","Queens","u}wvFjwfaMrB{OeA_Wr@yHhAaE\{B`@}JNaIDwSGgHYsHO}AcF}U","6745.41","900","37","3/15/2026 12:40:12","341","19.78"
"181154","Beach Channel Dr - Eastbound - Beach 69 st to Bay 32 st","Queens","igwvFdulaMkAsh@{IeZMeEoCe~@a@iVmAySG_H}BsAoESu@Ys@cAo@oB","9722.75","900","6","3/15/2026 12:40:12","584","16.65"
"183161","Kissena Blvd -  Southbound - Holly Ave to Horace Harding Expwy NSR","Queens","ibvwFrxpaMpJiKnEgFvEsF~CqDTQf@OnBDlALvHfBbMlCtANfADvAAPH\?","4711.01","900","11","3/15/2026 12:40:12","289","16.3"
"184175","College Pnt Blvd - Southbound - Booth Memorial Ave to Horace Harding Expwy","Queens","sruwFxpsaMdDzF`Ax@dGhC`CtAxDlG","1890.21","900","88","3/15/2026 12:40:12","86","21.98"
"184176","College Point Blvd - Northbound - Booth Memorial Ave to Sanford Ave","Queens","{quwFvosaMU]cT}Cs@CiQjD","2499.96","900","17","3/15/2026 12:40:12","176","14.2"
"188189","5th Avenue  - Southbound - 96 St to 86 St","Manhattan","mk}wFrnkbM|f@~[","2660.26","900","42","3/15/2026 12:40:12","98.5","27.01"
"189022","5th Avenue - Southbound - 86 St to 72 St","Manhattan","oc|wFrklbMrw@lh@","3778.77","900","29","3/15/2026 12:40:12","219","17.25"
"190191","Lexington Ave - Southbound - 96 St to 86 St","Manhattan","u~|wFjpjbMzf@`\","2658.42","900","11","3/15/2026 12:40:12","160","16.62"
"191021","Lexington Ave - Southbound - 86 St to 72 St","Manhattan","yv{wFhmkbMtw@lh@","3781.98","900","22","3/15/2026 12:40:12","238","15.89"
"193021","72nd Streeet - Westbound - 2nd Ave to Lexington Ave","Manhattan","etywF|~kbMk@jBy@rB_AvC_DzJ","1202.3","900","15","3/15/2026 12:40:12","128","9.39"
"194196","Williamsburg Bridge - Eastbound - Manhattan @ Delancey to Brooklyn @ Bedford Ave","Manhattan","_sowFvgqbMrh@ihC","6550.2","900","285","3/15/2026 12:40:12","108","60.65"
"197195","Williamsburg Bridge - Westbound - Brooklyn @ Bedford Ave to Manhattan @ Delancey","Manhattan","aknwFr}lbMwh@fhC","6550.31","900","315","3/15/2026 12:40:12","471","13.91"
"199200","Battery Park Underpass - West St (Southbound) to FDR Dr (Northbound)","Manhattan","admwF|kwbMfBBlIcBfGcFp@uFUqD]}C","2214.93","900","6","3/15/2026 12:40:12","1206","1.84"
"200199","Battery Park Underpass - FDR Dr (Southbound) to West St (Northbound)","Manhattan","ynlwFbqvbMb@tGSjC_@|AkBpB_CvAoD~@yC^oB?","2066.47","900","115","3/15/2026 12:40:12","61","33.88"
"201071","Atlantic Avenue - Westbound - Carlton Ave to Flatbush Ave","Brooklyn","uxhwFpknbMo@bFe@rE}B~QeBhH","1953.12","900","72","3/15/2026 12:40:12","92.5","21.11"
"203041","57th St - eastbound - QBB UL Entrance to 1 Ave","Manhattan","avwwF`embMbCoH","482.64","900","3","3/15/2026 12:40:12","24","20.11"
"204008","Madison Avenue - northbound - 23 st to 34 st","Manhattan","wetwFtwqbMqi@_^","2839.04","900","2","3/15/2026 12:40:12","190","14.94"
"001004","42nd Street - Eastbound - Lexington Ave to 3rd Ave","Manhattan","agvwFxmobMfCeI","514.26","0","0","3/15/2026 12:40:12","0","0"
"001011","42nd Street - Westbound - Lexington Ave to Madison Ave","Manhattan","_hvwF|lobMmGhS","1024.34","0","0","3/15/2026 12:40:12","0","0"
"002001","Lexington Avenue - Southbound - 49th St to 42nd St","Manhattan","ecwwFdynbMlZhS","1836.18","0","0","3/15/2026 12:40:12","0","0"
"003006","57th Street - Eastbound - Lexington Ave to 3rd Ave","Manhattan","kbxwFlbnbMfAiD`AuC","508.77","0","0","3/15/2026 12:40:12","0","0"
"003013","57th Street - Westbound - Lexington Ave to Madison Ave","Manhattan","gcxwFvanbM_CpHoCrI","1021.15","0","0","3/15/2026 12:40:12","0","0"
"004001","42nd Street - Westbound - 3rd Ave to Lexington Ave","Manhattan","ucvwF`cobMiCzH","504.02","0","0","3/15/2026 12:40:12","0","0"
"004005","3rd Avenue - Northbound - 42nd St to 49th St","Manhattan","icvwFhcobMgCyAoVgP","1847","0","0","3/15/2026 12:40:12","0","0"
"004042","42nd Street - Eastbound - 3rd Ave to 2nd Ave","Manhattan","ybvwFrcobM|DaM","711.89","0","0","3/15/2026 12:40:12","0","0"
"005002","49th Street - Westbound - 3rd Ave to Lexington Ave","Manhattan","a_wwFfonbMcC|H","501.04","0","0","3/15/2026 12:40:12","0","0"
"006055","57th Street - Eastbound - 3rd Ave to 2nd Ave","Manhattan","_~wwFhxmbMxD}L","703.44","0","0","3/15/2026 12:40:12","0","0"
"008011","Madison Avenue - Northbound - 34th St to 42nd St","Manhattan","opuwFnxpbM}JsGqJmG_G}D","2101.21","0","0","3/15/2026 12:40:12","0","0"
"008020","34th Street - Eastbound - Madison Ave to 3rd Ave","Manhattan","apuwFxxpbMdCyHjCmIfC_I","1532.57","0","0","3/15/2026 12:40:12","0","0"
"011001","42nd Street - Eastbound - Madison Ave to Lexington Ave","Manhattan","qovwFxapbMxCiJtBuG","1014.02","0","0","3/15/2026 12:40:12","0","0"
"011012","Madison Avenue - Northbound - 42nd St to 49th St","Manhattan","_pvwFpapbMaG{DyJuGwFqD","1841.72","0","0","3/15/2026 12:40:12","0","0"
"011014","42nd Street - Westbound - Madison Ave to 5th Ave","Manhattan","mpvwFfapbMgC`I","509.42","0","0","3/15/2026 12:40:12","0","0"
"012013","Madison Avenue - Northbound - 49th St to 57th St","Manhattan","ukwwFfmobMk^{U","2092.07","0","0","3/15/2026 12:40:12","0","0"
"013003","57th Street - Eastbound - Madison Ave to Lexington Ave","Manhattan","yjxwFpvnbM|BmHnCuI","1016.97","0","0","3/15/2026 12:40:12","0","0"
"013016","57th Street - Eastbound - 5th Ave to Madison Ave","Manhattan","aoxwFr`obMtAkEp@uB","509.36","0","0","3/15/2026 12:40:12","0","0"
"014011","42nd Street - Eastbound - 5th Ave to Madison Ave","Manhattan","wsvwF|kpbMdCcI","510.08","0","0","3/15/2026 12:40:12","0","0"
"014017","42nd Street - Westbound - 5th Ave to 6th Ave","Manhattan","utvwFhkpbMoGdS","1021.24","0","0","3/15/2026 12:40:12","0","0"
"014118","5th Avenue - Southbound - 42nd St to 34th St","Manhattan","ktvwFpkpbMt^xU","2106.79","0","0","3/15/2026 12:40:12","0","0"
"015014","5th Avenue - Southbound - 49th St to 42th St","Manhattan","}owwFhwobMvFxDzFrD`KzG","1848.97","0","0","3/15/2026 12:40:12","0","0"
"015018","49th Street - Westbound - 5th Ave to 6th Ave","Manhattan","}owwFhwobMoGdS","1021.19","0","0","3/15/2026 12:40:12","0","0"
"016013","57th Street - Westbound - Madison Ave to 5th Ave","Manhattan","wkxwF|unbMqAdEu@zB","509.39","0","0","3/15/2026 12:40:12","0","0"
"016019","57th Street - Westbound - 5th Ave to 6th Ave","Manhattan","_pxwF~_obMoGdS","1021.13","0","0","3/15/2026 12:40:12","0","0"
"017014","42nd Street - Eastbound - 6th Ave to 5th Ave","Manhattan","i|vwFb`qbMpGeS","1023.02","0","0","3/15/2026 12:40:12","0","0"
"017018","6th Avenue - Northbound - 42nd St to 49th St","Manhattan","y|vwFx_qbMaK}GwFqDyFwD","1844.4","0","0","3/15/2026 12:40:12","0","0"
"017059","42nd Street - Westbound - 6th Ave to 7th Ave","Manhattan","e}vwFl_qbMmFtP","894.47","0","0","3/15/2026 12:40:12","0","0"
"018019","6th Avenue - Northbound - 49th St to 57th St","Manhattan","kxwwFpkpbMyJoGiFgDqKgH","2110.72","0","0","3/15/2026 12:40:12","0","0"
"018037","49th Street - Westbound - 6th Ave to 7th Ave","Manhattan","mxwwFpkpbMoF|P","905.87","0","0","3/15/2026 12:40:12","0","0"
"019016","57th Street - Eastbound - 6th Ave to 5th Ave","Manhattan","qwxwFztobMnGgS","1023.54","0","0","3/15/2026 12:40:12","0","0"
"019056","57th Street - Westbound - 6th Ave to 7th Ave","Manhattan","qxxwFdtobMoFvP","898.57","0","0","3/15/2026 12:40:12","0","0"
"020004","3rd Avenue - Northbound - 34th St to 42nd St","Manhattan","ucuwFfzobMaKuGqFmD_KyG","2106.28","0","0","3/15/2026 12:40:12","0","0"
"020103","34th Street - Eastbound - 3rd Ave to 2nd Ave","Manhattan","gcuwFpzobMxD}L","703.56","0","0","3/15/2026 12:40:12","0","0"
"021022","72nd Street - Westbound - Lexington Ave to 5th Ave","Manhattan","q~ywFnvlbMsK`]","1519.55","0","0","3/15/2026 12:40:12","0","0"
"023017","6th Avenue - Northbound - 34th St to 42nd St","Manhattan","c}uwFnvqbMu^wU","2105.46","0","0","3/15/2026 12:40:12","0","0"
"024026","Belt Pkwy - Westbound - Cross Bay Blvd to Pennsylvania Ave","Brooklyn","grewFbeuaMfH`UFb@rEpMtHtQlBrDvEpHrO|SdJ`NzAfCnIpOtXjn@hBjDdGhJdE|EjE~DnEdDdIlE","12915.87","0","0","3/15/2026 12:40:12","0","0"
"025035","Belt Pkwy - Westbound - Ocean Pkwy to Bay 8th St","Brooklyn","iquvFtrmbMh@|OfB~QvA~M`@|H@lHUxFaAzLqC`WmBdLgChIuDdGsCvCuFhDuLxEyDxB_E`DqKnLmF|Iw@fBcBlFgAzFgA|HsAnEoBrEwOjYgC~FwCjJqB|JoGx\","17547.15","0","0","3/15/2026 12:40:12","0","0"
"026034","Belt Pkwy - Westbound - Erskine St to Flatbush Ave","Queens","ccawFb~{aMhf@tRpGhDpHbGvHfI|FtI|b@rv@tE`GxD~CvCnBdDvA|FlA|D\hE@`Rs@hLK|HDrH\dDb@pDt@pGdBjCb@rRpBjBv@fCdBzA|A`FpHbBbE|C~JbCpFfDlErEhD","20198.01","0","0","3/15/2026 12:40:12","0","0"
"027034","Belt Pkwy - Eastbound - Ocean Pkwy to Flatbush","Brooklyn","mpuvFtrmbMSsIkAwSoBmUU}IBgJTsEdA{LL_HOaMi@{O_@qFcAsOeDu]QoGLiG|@gHrGk[pAsHv@yJPqRg@gO{AoLoCwKkIqReDiFuCoCeG{CkGaAiFDmInAqELaH_B","19771.69","0","0","3/15/2026 12:40:12","0","0"
"028029","Belt Pkwy - Eastbound - Pennsylvania Ave to Cross Bay Blvd","Brooklyn","ybawF`}{aMwH_EkHiGyFkGgG}IeHcNaMoYsFmLuRq\wE{GcJyL_I{LkBsDkC{F{J}W_IoWg@yB","13098.76","0","0","3/15/2026 12:40:12","0","0"
"030171","Henry Hudson Pkwy - Northbound - 57th St to 79th St","Manhattan","{dzwFx~rbMgUiNyT{NgJmGcIaHqMuIsF_D","5856.76","0","0","3/15/2026 12:40:12","0","0"
"033024","Belt Pkwy - Westbound - East of JFK to Crossbay Blvd.","Queens","qxewFjriaMlCnl@LdEX~W@jHIdMy@xy@QjBMrXx@vIrAzFlDbQb@vEFpHk@~[e@zRw@zOu@zGcCdMwAlJIhHf@bF|B`L","16703.62","0","0","3/15/2026 12:40:12","0","0"
"034028","Belt Pkwy - Eastbound - Flatbush Ave to Erskine St","Brooklyn","u_xvFlbbbMcEwC{EkGmBmEgEcNwD}GwBgC}FaE_Cu@gQiBeRkEoLq@uVCyRr@eGGiFs@uEsA}FyDsEkE_DgE{Vgd@kLiSyFqIwCkCqHoGgKkGm[cMwI{D","20229.18","0","0","3/15/2026 12:40:12","0","0"
"035027","Belt Pkwy - Eastbound - Bay 8th St to Ocean Pkwy","Brooklyn","}kyvFdzwbMrDsQlBaMhCwKjEkLpK}RjEwHpCiIlCgQlBeG~CkGvEwGlF}FhGqFdF_DzMcFxE_DpG}IfBcFbB_IpBcNbCiWp@yLBqJaAuNqCeWy@{R","17580.18","0","0","3/15/2026 12:40:12","0","0"
"035202","Belt Pkwy - Westbound - Bay 8th St to 68th St","Brooklyn","smyvFv{wbMmDbQc@xHTfYkAnJmCzGyFpJyExDcHtDwHdFuL`OsI~EkHtAqb@jEaUEq[qCky@w[","16888.42","0","0","3/15/2026 12:40:12","0","0"
"037038","49th Street - Westbound - 7th Ave to 8th Ave","Manhattan","_`xwFp}pbMkFnP","885.4","0","0","3/15/2026 12:40:12","0","0"
"037059","7th Avenue - Southbound - 49th St to 42nd St","Manhattan","_`xwFn}pbMxN~I`K|G","1850.67","0","0","3/15/2026 12:40:12","0","0"
"040041","1st Avenue - Northbound - 49th St to 57th St","Manhattan","yrvwFnrmbMu^cV","2113.41","0","0","3/15/2026 12:40:12","0","0"
"040046","49th Street - Westbound - 1st Ave to 2nd Ave","Manhattan","yrvwFlrmbMgEtM","744.88","0","0","3/15/2026 12:40:12","0","0"
"042048","42nd Street - Eastbound - 2nd Ave to 1st Ave","Manhattan","{|uwFrunbMhEyM","751.53","0","0","3/15/2026 12:40:12","0","0"
"042103","2nd Avenue -  Southbound - 42nd St to 34th St","Manhattan","c}uwFfunbMj^`V","2096.18","0","0","3/15/2026 12:40:12","0","0"
"044020","3rd Avenue - Northbound - 23rd St to 34th St","Manhattan","sxswFrypbMaj@k^","2871.1","0","0","3/15/2026 12:40:12","0","0"
"044105","23rd Street - Eastbound - 3rd Ave to 2nd Ave","Manhattan","_xswF~ypbMzDqL","690.93","0","0","3/15/2026 12:40:12","0","0"
"045105","23rd Street - Westbound - 1st Ave to 2nd Ave","Manhattan","mmswFb|obMcE~M","753.61","0","0","3/15/2026 12:40:12","0","0"
"046042","2nd Avenue - Southbound - 49th St to 42nd St","Manhattan","ayvwFbanbM|L|HxLdI","1848.17","0","0","3/15/2026 12:40:12","0","0"
"047023","6th Avenue - Northbound - 23rd St to 34th ST","Manhattan","artwF~urbMeCaB}]oUMOoFmD","2874.47","0","0","3/15/2026 12:40:12","0","0"
"047106","23rd Street - Westbound - 6th Ave to 7th Ave","Manhattan","_stwFjurbMiF`Q","905.67","0","0","3/15/2026 12:40:12","0","0"
"048040","1st Avenue - Northbound - 42nd St to 49th St","Manhattan","_wuwFnfnbM_DsByMyI}FwD","1849.46","0","0","3/15/2026 12:40:12","0","0"
"048042","42nd Street - Westbound - 1st Ave to 2nd Ave","Manhattan","qwuwF`fnbMeExM","747.98","0","0","3/15/2026 12:40:12","0","0"
"049109","42nd Street - Westbound - 9th Ave to 10th Ave","Manhattan","ctwwFhtrbMkFzP","899.94","0","0","3/15/2026 12:40:12","0","0"
"050082","23rd Street - Westbound - 8th Ave to 9th Ave","Manhattan","sauwFbysbMqF~P","910.2","0","0","3/15/2026 12:40:12","0","0"
"052056","57th Street - Eastbound - Broadway to 7th Ave","Manhattan","{cywF~qpbMxCkJ","576.01","0","0","3/15/2026 12:40:12","0","0"
"053059","42nd Street - Eastbound - 8th Ave to 7th Ave","Manhattan","ekwwFncrbMlFyP","899.3","0","0","3/15/2026 12:40:12","0","0"
"055006","57th Street - Westbound - 2nd Ave to 3rd Ave","Manhattan","cywwFvimbM{DzL","702.79","0","0","3/15/2026 12:40:12","0","0"
"055046","2nd Avenue  - Southbound - 57th St to 49th St","Manhattan","uxwwFbjmbMhC`B|BxAxBvAzB|A~BxAzBzAzBzA~B|A","2112.17","0","0","3/15/2026 12:40:12","0","0"
"056019","57th Street - Eastbound - 7th Ave to 6th Ave","Manhattan","a_ywFrfpbMlFwP","896.8","0","0","3/15/2026 12:40:12","0","0"
"056037","7th Avenue - Southbound - 57th St to 49th St","Manhattan","q_ywFhfpbMfC`BzBzA~BvAzBzA|BzAzBxA|BzAzB~A","2110.34","0","0","3/15/2026 12:40:12","0","0"
"056052","57th Street - Westbound - 7th Ave to Broadway","Manhattan","_`ywF|epbM_DxJ","598.23","0","0","3/15/2026 12:40:12","0","0"
"057060","34th Street - Eastbound - 8th Ave to 7th Ave","Manhattan","wkvwFlzrbMlFuP","894.52","0","0","3/15/2026 12:40:12","0","0"
"058054","57th Street - Eastbound - 9th Ave to 8th Ave","Manhattan","}mywFbjqbMjFsP","890.17","0","0","3/15/2026 12:40:12","0","0"
"059017","42nd Street - Eastbound - 7th Ave to 6th Ave","Manhattan","wcwwFtqqbMlFsP","892.06","0","0","3/15/2026 12:40:12","0","0"
"059053","42nd Street - Westbound - 7th Ave to 8th Ave","Manhattan","sdwwFbqqbMoFxP","901.07","0","0","3/15/2026 12:40:12","0","0"
"059060","7th Avenue - Southbound - 42nd St to 34th St","Manhattan","edwwFjqqbMvNpJlJvGfBdA`@P","2103.3","0","0","3/15/2026 12:40:12","0","0"
"061057","34th Street - Eastbound - 9th Ave to 8th Ave","Manhattan","esvwFflsbMlFyP","899.34","0","0","3/15/2026 12:40:12","0","0"
"061082","9th Avenue - Southbound - 34th St to 23rd St","Manhattan","usvwF|ksbMtVjPxLbIpDbC","2876.39","0","0","3/15/2026 12:40:12","0","0"
"062126","Hylan Blvd - Southbound - New Dorp Ln to Guyon Ave","Staten Island","}|rvFvqicM~W`XvRzRfQjR","4653.84","0","0","3/15/2026 12:40:12","0","0"
"063064","Father Capodanno Blvd @ Seaview Ave to Lily Pond Ave Verrazano-Narrows Br Entrance - NB","Staten Island","istvFdhccMoDkEgEwEgAwAgBaBaFwEiEyEcCyDk@u@cDaC}BeBcCkBuB_ByAuAkCqCeGgGeDsDuBqCgCmDwAoCUYsAc@cAYsAKeFQiAm@}@_Ai@eAw@a@}@VaLrIsIlF","9499.41","0","0","3/15/2026 12:40:12","0","0"
"065063","Lily Pond Ave @ Verrazano-Narrows Br Exit - Father Capodanno Blvd @ Seaview Ave - SB","Staten Island","klyvFt~`cMtQoDdA_@fHiExMqJj@KZN`A~AfBrA`ATtFJdDhAvBhD~EvG`DxDtDxDlFrFjBfBvEjDvHzF|CpE~ErFfFxEhJdKd@v@nCvC","10671.4","0","0","3/15/2026 12:40:12","0","0"
"066067","Hylan Blvd - Northbound -  Seaview Ave to Narrows Rd South Via Steuben St","Staten Island","o`vvFfbfcMgFuFyJaIaIgHiPeGmKgD_EgAwAgBqEqPFcS{EsH{HoDeFz@{ClAqMaA","9054.74","0","0","3/15/2026 12:40:12","0","0"
"067068","Narrows Rd South - Eastbound - Hylan Blvd to Fingerboard Rd","Staten Island","ewyvFfbccMj@aLxBkOxE{O","2190.4","0","0","3/15/2026 12:40:12","0","0"
"070073","Flatbush Ave - Northbound - Willoughby St to Tillary St","Brooklyn","otjwFvtpbM{H|CkFrB{EfB","1502.13","0","0","3/15/2026 12:40:12","0","0"
"071117","Atlantic Avenue - Westbound - Flatbush Ave to Boerum Pl","Brooklyn","eciwFjvobMqPll@kLhb@","4004.42","0","0","3/15/2026 12:40:12","0","0"
"072117","Atlantic Avenue - Eastbound - BQE Exit to Boerum Pl","Brooklyn","mnjwFhusbMjHy`@tBcJ","2130.79","0","0","3/15/2026 12:40:12","0","0"
"073070","Flatbush Ave - Southbound - Tillary St to Willoughby St","Brooklyn","gmkwFncqbMlF{B~EoBfIeD","1544.57","0","0","3/15/2026 12:40:12","0","0"
"076045","1st Avenue - Northbound - 14th St to 23rd St","Manhattan","wirwF~upbMia@aX","2289.12","0","0","3/15/2026 12:40:12","0","0"
"078061","34th Street - Eastbound - 10th Ave to 9th Ave","Manhattan","szvwF`~sbMlFyP","899.33","0","0","3/15/2026 12:40:12","0","0"
"078109","10th Avenue - Northbound - 34th St to 42nd St","Manhattan","a{vwFv}sbMu^}U","2109.4","0","0","3/15/2026 12:40:12","0","0"
"079078","10th Avenue - Northbound - 23rd St to 34th St","Manhattan","_puwFb}tbMcj@m^","2875.54","0","0","3/15/2026 12:40:12","0","0"
"079082","23rd Street - Eastbound - 10th Ave to 9th Ave","Manhattan","uouwFh}tbMjFqP","887.96","0","0","3/15/2026 12:40:12","0","0"
"079104","23rd Street - Westbound - 10th Ave to 11th Ave","Manhattan","{puwFl|tbMoF~P","908.41","0","0","3/15/2026 12:40:12","0","0"
"080109","42nd Street - Eastbound - 11th Ave to 10th Ave","Manhattan","maxwFbysbMhF{P","898.19","0","0","3/15/2026 12:40:12","0","0"
"082050","23rd Street - Eastbound - 9th Ave to 8th Ave","Manhattan","ihuwFtktbMnF}P","906.01","0","0","3/15/2026 12:40:12","0","0"
"082079","23rd Street - Westbound - 9th Ave to 10th Ave","Manhattan","eiuwF`ktbMkFtP","892.8","0","0","3/15/2026 12:40:12","0","0"
"082110","9th Avenue - Southbound - 23rd St to 14th St","Manhattan","qhuwFrktbMhYfRTPPTzE`D","2307.5","0","0","3/15/2026 12:40:12","0","0"
"086087","Woodhaven Blvd - Southbound - Jamaica Ave to Rockaway Blvd","Queens","q}jwFvhwaMxBiArEyBdCgAtGyCdGcDtEmEtCyCpD{BfI}CvKgEdGiB","5137.84","0","0","3/15/2026 12:40:12","0","0"
"086099","Woodhaven Blvd - Northbound - Jamaica Ave to Myrtle Ave","Queens","s~jwFnewaMuAd@iC`@qG|@{GOwBO{GpDeEpEmBvB_B^wDG","3480.9","0","0","3/15/2026 12:40:12","0","0"
"087086","Woodhaven Blvd - Northbound - Rockaway Blvd to Jamaica Ave","Queens","emhwFfwuaMeASgGbBkKrEkIdDkDjBoDhDgEdDaD|BaH`DyEtBiI`D","5225.04","0","0","3/15/2026 12:40:12","0","0"
"088089","Cross Bay Blvd - Southbound - 156th Ave to North Channel Br","Queens","{eewFxbuaMdIkAdIwA~IyAzSkDtSuC~SkD~RyC~ZgM~OqH`EiC","10000.02","0","0","3/15/2026 12:40:12","0","0"
"089088","Cross Bay Blvd -  Northbound - North Channel Br to 156th Ave","Queens","ua`wFnisaMsEnCu[nNwFdCiC`AsEdAoIjAwEp@uHlAgEt@eC^_NvBkHhAeFt@}SfDsS`D","9961.11","0","0","3/15/2026 12:40:12","0","0"
"089090","Cross Bay Blvd - Southbound - North Channel Br to Jamaica Wildlife Preserve","Queens","_a`wFnjsaMjA_AbGoElEaCfCgAtCcAfEgApWaF{MjCjQiDxCk@xDu@hDq@nHsA~L_ChJ{BfCw@fFmClDgC","9659.13","0","0","3/15/2026 12:40:12","0","0"
"090089","Cross Bay Blvd - Northbound - Jamaica Wildlife Preserve to North Channel Br","Queens","ma|vFptqaMmG|DoF~BwFzAeFdAeIzAyGlAyHvAyDt@{GtAgHnAcGlA_F`AoGtByFrCsEvCmEjD","7893.01","0","0","3/15/2026 12:40:12","0","0"
"090091","Cross Bay Blvd - Southbound - Jamaica Wildlife Preserve to W 6 Rd","Queens","w`|vFlvqaMbR}OhCiBjCoBxAu@|Aq@jCw@zDY`CD","3149.57","0","0","3/15/2026 12:40:12","0","0"
"091090","Cross Bay Blvd - Northbound - W 6th Rd to Jamaica Wildlife Reserve","Queens","mpzvFdwpaMgCGmCNqC\yBx@wAh@iEhD{FrEeNxK","3220.45","0","0","3/15/2026 12:40:12","0","0"
"092091","Cross Bay Blvd - Northbound - W 20th Rd to W 6th Rd","Queens","wmxvFtaqaM{Go@gC_@}K{@cL}@gGk@sGk@uIs@","3925.39","0","0","3/15/2026 12:40:12","0","0"
"095096","Woodhaven Blvd - Southbound - Furmanville Ave to Metropolitan Ave","Queens","kdpwFj{yaMba@ma@lCo@~CArGN","3570.91","0","0","3/15/2026 12:40:12","0","0"
"096095","Woodhaven Blvd - Northbound - Metropolitan Ave to Furmanville Ave","Queens","wonwFbuxaMsK_@yEhAoF`GoBtB_V`V","3661.2","0","0","3/15/2026 12:40:12","0","0"
"096097","Woodhaven Blvd - Southbound - Metropolitan Ave to Union Turnpike","Queens","epnwFzwxaMdADvZgChAUzAo@hCqB","2374.44","0","0","3/15/2026 12:40:12","0","0"
"097096","Woodhaven Blvd - Northbound - Union Turnpike to Metropolitan Ave","Queens","iimwFpkxaMkBhBaBx@kHz@aMv@sGX","2324.14","0","0","3/15/2026 12:40:12","0","0"
"099086","Woodhaven Blvd - Southbound - Myrtle Ave to Jamaica Ave","Queens","kvlwF~{waMhFKtDyC~CuChHgEpCJxGLvKmAlBk@","3532.76","0","0","3/15/2026 12:40:12","0","0"
"099097","Woodhaven Blvd - Northbound - Myrtle Ave to Union Tpke","Queens","_vlwFfywaMqCDaA\{AzAoBfDiE|G","1454.25","0","0","3/15/2026 12:40:12","0","0"
"103102","34th Street - Eastbound - 2nd Ave to 1st Ave","Manhattan","k}twFnlobMhEsM","744.35","0","0","3/15/2026 12:40:12","0","0"
"104079","23rd Street - Eastbound - 11th Ave to 10th Ave","Manhattan","uvuwF`oubMbFqP","880.96","0","0","3/15/2026 12:40:12","0","0"
"105044","23rd Street - Westbound - 2nd Ave to 3rd Ave","Manhattan","ssswFbkpbMsD~L","700.84","0","0","3/15/2026 12:40:12","0","0"
"106047","23rd Street - Eastbound - 7th Ave to 6th Ave","Manhattan","_ytwFjhsbMjFaQ","907.4","0","0","3/15/2026 12:40:12","0","0"
"108104","11th Avenue - Southbound - 34th St to 23rd St","Manhattan","gbwwFjotbMdj@d_@","2894.89","0","0","3/15/2026 12:40:12","0","0"
"111112","Ocean Pkwy - Northbound - Ditmas Ave to Church Ave","Brooklyn","ew_wFhunbMsv@xI","3281.96","0","0","3/15/2026 12:40:12","0","0"
"114115","Surf Avenue and Stillwell Ave to Ocean Pkwy and Sea Breeze Ave - Eastbound","Brooklyn","s{svFdmpbMToSdCiZl@}Kk@uI}A}E","3557.5","0","0","3/15/2026 12:40:12","0","0"
"114137","Stillwell Ave - Northbound - Surf Ave to Neptune Ave","Brooklyn","g|svFvlpbMmJtAmJ|@","1351.27","0","0","3/15/2026 12:40:12","0","0"
"115100","Ocean Pkwy - Northbound - Sea Breeze Ave to Shore Pkwy","Brooklyn","kysvFt~mbMcz@yL","3505.03","0","0","3/15/2026 12:40:12","0","0"
"115114","Ocean Pkwy and Sea Breeze Ave to Surf Ave and Stillwell Ave - Westbound","Brooklyn","}zsvFranbMhBfEXjKy@~GoB~U]nX","3473.22","0","0","3/15/2026 12:40:12","0","0"
